module,type,name,res_id,src,value,comments
viin_professional_skill_framework,model,"ir.model.fields,field_description",viin_professional_skill_framework.field_skill_property__write_date,Last Updated on,,
viin_professional_skill_framework,model,"ir.model.fields,field_description",viin_professional_skill_framework.field_skill_property__skill_level,Level,,
viin_professional_skill_framework,model,"res.groups,name",viin_professional_skill_framework.professional_skill_group_manager,Manager,,
viin_professional_skill_framework,model,"ir.model.fields,help",viin_professional_skill_framework.field_skill_framework__name,Name of skill,,
viin_professional_skill_framework,model,"ir.model.fields,help",viin_professional_skill_framework.field_skill_framework__description,Overall description,,
viin_professional_skill_framework,model,"ir.actions.act_window,name",viin_professional_skill_framework.action_skill_framework,Professional Skill Framework,,
viin_professional_skill_framework,model,"ir.model,name",viin_professional_skill_framework.model_skill_framework,Professional Skill Framework,,
viin_professional_skill_framework,model,"ir.module.category,name",viin_professional_skill_framework.module_professional_skill_framework_category,Professional Skills Framework,,
viin_professional_skill_framework,model,"ir.ui.menu,name",viin_professional_skill_framework.reponsibility_level,Reponsibility Levels,,
viin_professional_skill_framework,model,"ir.model.fields,help",viin_professional_skill_framework.field_skill_property__skill_level,Skill Level,,
viin_professional_skill_framework,model,"ir.model.fields,field_description",viin_professional_skill_framework.field_skill_framework__name,Skill Name,,
viin_professional_skill_framework,model,"ir.model.fields,field_description",viin_professional_skill_framework.field_skill_framework__description,Skill description,,
viin_professional_skill_framework,model,"ir.ui.menu,name",viin_professional_skill_framework.menu_skill_framework,Skills,,
viin_professional_skill_framework,model,"res.groups,name",viin_professional_skill_framework.professional_skill_group_user,User,,
viin_web_cohort,code,addons/viin_web_cohort/controllers/main.py,68,%s - By %s,,
viin_web_cohort,code,addons/viin_web_cohort/static/src/xml/viin_web_cohort.xml,75,- By,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/xml/viin_web_cohort.xml,151,- By,,openerp-web
viin_web_cohort,model,"ir.model,name",viin_web_cohort.model_ir_actions_act_window_view,Action Window View,,
viin_web_cohort,code,addons/viin_web_cohort/controllers/main.py,93,Average,,
viin_web_cohort,code,addons/viin_web_cohort/static/src/xml/viin_web_cohort.xml,111,Average,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/xml/viin_web_cohort.xml,181,Average,,openerp-web
viin_web_cohort,model,"ir.model,name",viin_web_cohort.model_base,Base,,
viin_web_cohort,code,addons/viin_web_cohort/static/src/js/viin_cohort_view.js,22,Cohort,,openerp-web
viin_web_cohort,model,"ir.model.fields.selection,name",viin_web_cohort.selection__ir_actions_act_window_view__view_mode__viin_cohort,Cohort,,
viin_web_cohort,model,"ir.model.fields.selection,name",viin_web_cohort.selection__ir_ui_view__type__viin_cohort,Cohort,,
viin_web_cohort,code,addons/viin_web_cohort/static/src/js/viin_cohort_view.js,42,"Cohort view has not defined ""start_date"" attribute.",,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/js/viin_cohort_view.js,45,"Cohort view has not defined ""stop_date"" attribute.",,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/js/viin_cohort_controller.js,98,Count,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/js/viin_cohort_view.js,56,Count,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/xml/viin_web_cohort.xml,17,Count,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/js/viin_cohort_view.js,15,Day,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/xml/viin_web_cohort.xml,36,Download in Excel file,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/xml/viin_web_cohort.xml,200,Learn Cohort Analysis,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/xml/viin_web_cohort.xml,6,Measures,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/js/viin_cohort_view.js,17,Month,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/xml/viin_web_cohort.xml,127,No data available.,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/xml/viin_web_cohort.xml,197,No data available.,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/xml/viin_web_cohort.xml,43,Period:,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/js/viin_cohort_view.js,63,Untitled,,openerp-web
viin_web_cohort,model,"ir.model,name",viin_web_cohort.model_ir_ui_view,View,,
viin_web_cohort,model,"ir.model.fields,field_description",viin_web_cohort.field_ir_actions_act_window_view__view_mode,View Type,,
viin_web_cohort,model,"ir.model.fields,field_description",viin_web_cohort.field_ir_ui_view__type,View Type,,
viin_web_cohort,code,addons/viin_web_cohort/static/src/js/viin_cohort_view.js,16,Week,,openerp-web
viin_web_cohort,code,addons/viin_web_cohort/static/src/js/viin_cohort_view.js,18,Year,,openerp-web
viin_web_dashboard,model,"ir.model,name",viin_web_dashboard.model_ir_actions_act_window_view,Action Window View,,
viin_web_dashboard,model,"ir.model,name",viin_web_dashboard.model_base,Base,,
viin_web_dashboard,model,"ir.model.fields.selection,name",viin_web_dashboard.selection__ir_actions_act_window_view__view_mode__viin_dashboard,Dashboard,,
viin_web_dashboard,model,"ir.model.fields.selection,name",viin_web_dashboard.selection__ir_ui_view__type__viin_dashboard,Dashboard,,
viin_web_dashboard,model,"ir.model,name",viin_web_dashboard.model_ir_http,HTTP Routing,,
viin_web_dashboard,model,"ir.model,name",viin_web_dashboard.model_ir_ui_view,View,,
viin_web_dashboard,model,"ir.model.fields,field_description",viin_web_dashboard.field_ir_actions_act_window_view__view_mode,View Type,,
viin_web_dashboard,model,"ir.model.fields,field_description",viin_web_dashboard.field_ir_ui_view__type,View Type,,
viin_web_map,model_terms,"ir.ui.view,arch_db",viin_web_map.res_config_settings_view_form,"<i class=""fa fa-arrow-right"">
							</i>
							Get mapbox® token",,
viin_web_map,model_terms,"ir.ui.view,arch_db",viin_web_map.res_config_settings_view_form,Access Token:,,
viin_web_map,model,"ir.model,name",viin_web_map.model_ir_actions_act_window_view,Action Window View,,
viin_web_map,model,"ir.model,name",viin_web_map.model_base,Base,,
viin_web_map,model,"ir.model,name",viin_web_map.model_res_config_settings,Config Settings,,
viin_web_map,model,"ir.model,name",viin_web_map.model_res_partner,Contact,,
viin_web_map,model,"ir.model,name",viin_web_map.model_base_geocoder,Geo Coder,,
viin_web_map,model,"ir.actions.server,name",viin_web_map.ir_cron_fill_coordinates_ir_actions_server,Geo Localization: coordinate filling,,
viin_web_map,model,"ir.cron,cron_name",viin_web_map.ir_cron_fill_coordinates,Geo Localization: coordinate filling,,
viin_web_map,model,"ir.cron,name",viin_web_map.ir_cron_fill_coordinates,Geo Localization: coordinate filling,,
viin_web_map,model,"ir.model,name",viin_web_map.model_ir_http,HTTP Routing,,
viin_web_map,code,addons/viin_web_map/static/src/js/viin_map_view.js,43,Items,,openerp-web
viin_web_map,model,"ir.model.fields.selection,name",viin_web_map.selection__ir_actions_act_window_view__view_mode__viin_map,Map,,
viin_web_map,model,"ir.model.fields.selection,name",viin_web_map.selection__ir_ui_view__type__viin_map,Map,,
viin_web_map,model,"ir.model.fields,field_description",viin_web_map.field_res_config_settings__mapbox_token,Mapbox Token,,
viin_web_map,model,"ir.model.fields,field_description",viin_web_map.field_res_partner__mapping_address,Mapping Address,,
viin_web_map,model,"ir.model.fields,field_description",viin_web_map.field_res_users__mapping_address,Mapping Address,,
viin_web_map,model,"ir.model.fields,help",viin_web_map.field_res_config_settings__mapbox_token,Necessary for routing and styling in the viin_map view,,
viin_web_map,model,"ir.model.fields,help",viin_web_map.field_res_partner__mapping_address,The complete address of the partner which will be used for map view,,
viin_web_map,model,"ir.model.fields,help",viin_web_map.field_res_users__mapping_address,The complete address of the partner which will be used for map view,,
viin_web_map,code,addons/viin_web_map/models/res_config_settings.py,35,The mapbox® server is currently unreachable. Please try again later.,,
viin_web_map,code,addons/viin_web_map/models/res_config_settings.py,31,The token input is not valid,,
viin_web_map,code,addons/viin_web_map/static/src/js/viin_map_model.js,153,The view has been switched to another provider but functionalities might be limited.,,openerp-web
viin_web_map,code,addons/viin_web_map/static/src/js/viin_map_model.js,156,The view has been switched to another provider but functionalities might be limited.,,openerp-web
viin_web_map,code,addons/viin_web_map/static/src/js/viin_map_model.js,159,The view has been switched to another provider but functionalities might be limited.,,openerp-web
viin_web_map,code,addons/viin_web_map/models/res_config_settings.py,33,This referrer is not authorized,,
viin_web_map,code,addons/viin_web_map/static/src/js/viin_map_model.js,153,Token invalid,,openerp-web
viin_web_map,code,addons/viin_web_map/static/src/js/viin_map_model.js,156,Unauthorized connection,,openerp-web
viin_web_map,model,"ir.model,name",viin_web_map.model_ir_ui_view,View,,
viin_web_map,model,"ir.model.fields,field_description",viin_web_map.field_ir_actions_act_window_view__view_mode,View Type,,
viin_web_map,model,"ir.model.fields,field_description",viin_web_map.field_ir_ui_view__type,View Type,,
viin_web_map,model,"ir.model.fields,field_description",viin_web_map.field_website_page__type,View Type,,
viin_web_map,code,addons/viin_web_map/static/src/js/viin_map_model.js,159,map servers unreachable,,openerp-web
viin_website_page_access_right,model,"ir.model,name",viin_website_page_access_right.model_website_page,Page,,
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,557, [Me],,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/search_filters.js,243, and ,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/search_facet.js,47, or ,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,296, records,,openerp-web
web,code,addons/web/static/src/xml/base.xml,574,# Code editor,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/search_filters.js,113,%(field)s %(operator)s,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/search_filters.js,398,%(field)s %(operator)s,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/search_filters.js,114,"%(field)s %(operator)s ""%(value)s""",,openerp-web
web,code,addons/web/static/src/js/core/translation.js,118,%d days ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,116,%d hours ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,114,%d minutes ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,120,%d months ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,122,%d years ago,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.webclient_bootstrap,"&lt;!--[if lt IE 10]&gt;
                        &lt;body class=""ie9""&gt;
                    &lt;![endif]--&gt;",,
web,code,addons/web/static/src/xml/notification.xml,16,&times;,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,442,'%s' is not a correct date,,openerp-web
web,code,addons/web/static/src/js/core/time.js,193,"'%s' is not a correct date, datetime nor time",,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,489,'%s' is not a correct datetime,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,523,'%s' is not a correct float,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,629,'%s' is not a correct integer,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,559,'%s' is not a correct monetary field,,openerp-web
web,code,addons/web/static/src/js/core/time.js,205,"'%s' is not convertible to date, datetime nor time",,openerp-web
web,code,addons/web/static/src/xml/debug.xml,78,(change),,openerp-web
web,code,addons/web/static/src/xml/base.xml,421,(count),,openerp-web
web,code,addons/web/static/src/xml/base.xml,468,(count),,openerp-web
web,code,addons/web/static/src/xml/base.xml,83,(no string),,openerp-web
web,code,addons/web/static/src/xml/base.xml,10,(nolabel),,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,294,1 record,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.external_layout_background,"<i class=""fa fa-at"" role=""img"" aria-label=""Email"" title=""Email""/>",,
web,model_terms,"ir.ui.view,arch_db",web.external_layout_background,"<i class=""fa fa-building-o"" role=""img"" aria-label=""Fiscal number""/>",,
web,model_terms,"ir.ui.view,arch_db",web.external_layout_background,"<i class=""fa fa-globe"" role=""img"" aria-label=""Website"" title=""Website""/>",,
web,model_terms,"ir.ui.view,arch_db",web.external_layout_background,"<i class=""fa fa-phone"" role=""img"" aria-label=""Phone"" title=""Phone""/>",,
web,model_terms,"ir.ui.view,arch_db",web.frontend_layout,<span>Copyright &amp;copy;</span>,,
web,code,addons/web/static/src/js/views/control_panel/search/add_new_favorite_menu.js,82,A name for your favorite is required.,,openerp-web
web,code,addons/web/static/src/js/chrome/action_manager.js,536,A popup window has been blocked. You may need to change your browser settings to allow popup windows for this page.,,openerp-web
web,code,addons/web/static/src/js/chrome/action_manager_report.js,67,A popup window with your report was blocked. You may need to change your browser settings to allow popup windows for this page.,,openerp-web
web,code,addons/web/static/src/xml/base.xml,551,ALL,,openerp-web
web,code,addons/web/static/src/xml/base.xml,552,ANY,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,205,Access Denied,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,206,Access Error,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1528,Access to all Enterprise Apps,,openerp-web
web,code,addons/web/static/src/js/chrome/sidebar.js,34,Action,,openerp-web
web,code,addons/web/static/src/xml/base.xml,117,Action ID:,,openerp-web
web,model,"ir.model,name",web.model_ir_actions_act_window_view,Action Window View,,
web,code,addons/web/static/src/xml/debug.xml,15,Activate Assets Debugging,,openerp-web
web,code,addons/web/static/src/xml/debug.xml,16,Activate Tests Assets Debugging,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,1008,Add,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,56,Add,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,73,Add,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_renderer.js,81,Add %s,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1120,Add Custom Filter,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1105,Add Custom Group,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,49,Add a Column,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1124,Add a condition,,openerp-web
web,code,addons/web/static/src/js/views/list/list_editable_renderer.js,89,Add a line,,openerp-web
web,code,addons/web/static/src/js/views/list/list_editable_renderer.js,1067,Add a line,,openerp-web
web,code,addons/web/static/src/xml/base.xml,535,Add branch,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,48,Add column,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,337,Add column,,openerp-web
web,code,addons/web/static/src/xml/base.xml,559,Add filter,,openerp-web
web,code,addons/web/static/src/xml/base.xml,619,Add new value,,openerp-web
web,code,addons/web/static/src/xml/base.xml,534,Add node,,openerp-web
web,code,addons/web/static/src/xml/base.xml,620,Add tag,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2454,Add to Favorites,,openerp-web
web,code,addons/web/static/src/xml/base.xml,243,Add...,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,1913,Add: ,,openerp-web
web,code,addons/web/static/src/js/fields/signature.js,42,Adopt Your Signature,,openerp-web
web,code,addons/web/static/src/js/fields/signature.js,48,Adopt and Sign,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1209,Advanced Search...,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,383,Alert,,openerp-web
web,code,addons/web/static/src/xml/base.xml,541,All,,openerp-web
web,code,addons/web/static/src/xml/base.xml,546,All,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,231,All,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,439,All day,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_renderer.js,709,All day,,openerp-web
web,code,addons/web/static/src/xml/base.xml,407,All users,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,120,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,123,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,129,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,132,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,138,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,141,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,147,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,150,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,156,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,159,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,165,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,168,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,174,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,177,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,183,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,186,Alt,,openerp-web
web,code,addons/web/static/src/xml/base.xml,287,Among the,,openerp-web
web,code,addons/web/static/src/xml/crash_manager.xml,15,An error occurred,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,124,An unknown CORS error occured. The error probably originates from a JavaScript file served from a different origin. (Opening your browser console might give you a hint on the error.),,openerp-web
web,code,addons/web/static/src/xml/base.xml,1533,And more,,openerp-web
web,code,addons/web/static/src/xml/base.xml,542,Any,,openerp-web
web,code,addons/web/static/src/xml/base.xml,547,Any,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1114,Apply,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1122,Apply,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1197,Apply,,openerp-web
web,code,addons/web/static/src/js/views/form/form_controller.js,192,Archive,,openerp-web
web,code,addons/web/static/src/js/views/list/list_controller.js,162,Archive,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,27,Archive All,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,381,Are you sure that you want to archive all the records from this column?,,openerp-web
web,code,addons/web/static/src/js/views/list/list_controller.js,164,Are you sure that you want to archive all the selected records?,,openerp-web
web,code,addons/web/static/src/js/views/form/form_controller.js,194,Are you sure that you want to archive this record?,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,318,Are you sure that you want to remove this column ?,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/favorite_menu.js,119,Are you sure that you want to remove this filter?,,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_controller.js,365,Are you sure you want to delete this record ?,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,210,Are you sure you want to delete this record ?,,openerp-web
web,code,addons/web/static/src/xml/base.xml,287,Are you sure you want to perform the following update on those,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1010,Attach,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,128,Attachment,,openerp-web
web,code,addons/web/static/src/xml/base.xml,217,Attachment :,,openerp-web
web,code,addons/web/static/src/xml/base.xml,953,Auto,,openerp-web
web,code,addons/web/static/src/xml/name_and_signature.xml,61,Auto,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1322,Available fields,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,185,Avatar,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,210,Avatar,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,77,Avatar,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,78,Avatar,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,2976,Badges,,openerp-web
web,code,addons/web/static/src/xml/base.xml,428,Bar Chart,,openerp-web
web,model,"ir.model,name",web.model_base,Base,,
web,code,addons/web/static/src/xml/base.xml,1137,Based On,,openerp-web
web,code,addons/web/static/src/xml/debug.xml,18,Become Superuser,,openerp-web
web,code,addons/web/controllers/main.py,774,Binary fields can not be exported to Excel unless their content is base64-encoded. That does not seem to be the case for %s.,,
web,code,addons/web/static/src/xml/base.xml,891,Binary file,,openerp-web
web,code,addons/web/static/src/xml/base.xml,944,Binary file,,openerp-web
web,code,addons/web/static/src/xml/colorpicker_dialog.xml,36,Blue,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1532,Bugfixes guarantee,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2824,Button,,openerp-web
web,code,addons/web/static/src/xml/base.xml,80,Button,,openerp-web
web,code,addons/web/static/src/xml/base.xml,109,Button Type:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,959,"By clicking Adopt and Sign, I agree that the chosen signature/initials will be a valid electronic representation of my hand-written signature/initials for all purposes when it is used on documents, including legally binding contracts.",,openerp-web
web,code,addons/web/static/src/xml/name_and_signature.xml,104,"By clicking Adopt and Sign, I agree that the chosen signature/initials will be a valid electronic representation of my hand-written signature/initials for all purposes when it is used on documents, including legally binding contracts.",,openerp-web
web,code,addons/web/static/src/js/core/utils.js,357,Bytes|Kb|Mb|Gb|Tb|Pb|Eb|Zb|Yb,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1285,CLEAR,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_view.js,23,Calendar,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,4,Calendar toolbar,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_view.js,45,Calendar view has not defined 'date_start' attribute.,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,398,Cancel,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,452,Cancel,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,68,Cancel,,openerp-web
web,code,addons/web/static/src/js/fields/signature.js,51,Cancel,,openerp-web
web,code,addons/web/static/src/js/fields/upgrade_fields.js,75,Cancel,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,390,Cancel,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_quick_create.js,56,Cancel,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,312,Cancel,,openerp-web
web,code,addons/web/static/src/js/views/list/list_confirm_dialog.js,40,Cancel,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,436,Cancel,,openerp-web
web,code,addons/web/static/src/xml/base.xml,141,Cancel,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,744,Cannot render chart with mode : ,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,534,Card color: %s,,openerp-web
web,code,addons/web/controllers/main.py,1200,Change Password,,
web,code,addons/web/controllers/main.py,1202,Change Password,,
web,code,addons/web/controllers/main.py,1214,Change Password,,
web,code,addons/web/static/src/js/widgets/change_password.js,27,Change Password,,openerp-web
web,code,addons/web/static/src/xml/base.xml,140,Change Password,,openerp-web
web,code,addons/web/static/src/xml/base.xml,55,Change default:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,427,Change graph,,openerp-web
web,code,addons/web/static/src/xml/base.xml,432,Change graph,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1005,Checkbox,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,2547,Checkboxes,,openerp-web
web,code,addons/web/static/src/js/widgets/colorpicker_dialog.js,35,Choose,,openerp-web
web,code,addons/web/static/src/xml/base.xml,875,Clear,,openerp-web
web,code,addons/web/static/src/xml/base.xml,915,Clear,,openerp-web
web,code,addons/web/static/src/xml/base.xml,989,Clear,,openerp-web
web,code,addons/web/static/src/xml/name_and_signature.xml,71,Clear,,openerp-web
web,code,addons/web/static/src/xml/debug.xml,29,Clear Events,,openerp-web
web,code,addons/web/static/src/xml/base.xml,951,Clear Signature,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,359,Close,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,113,Close,,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,42,Close,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector_dialog.js,24,Close,,openerp-web
web,code,addons/web/static/src/xml/base.xml,662,Close,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1447,Close,,openerp-web
web,code,addons/web/static/src/xml/dialog.xml,11,Close,,openerp-web
web,code,addons/web/static/src/xml/notification.xml,15,Close,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_renderer.js,289,Column %s,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,54,Column title,,openerp-web
web,model,"ir.model,name",web.model_res_company,Companies,,
web,model_terms,"ir.ui.view,arch_db",web.frontend_layout,Company name,,
web,code,addons/web/static/src/xml/base.xml,1179,Compare To,,openerp-web
web,code,addons/web/static/src/xml/base.xml,381,Condition:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,135,Confirm New Password,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,410,Confirmation,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,461,Confirmation,,openerp-web
web,code,addons/web/static/src/js/views/list/list_confirm_dialog.js,46,Confirmation,,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,353,Connection lost,,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,368,Connection restored,,openerp-web
web,code,addons/web/static/src/xml/base.xml,43,Context:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,96,Context:,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,123,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,132,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,141,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,150,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,159,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,168,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,177,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,186,Control,,openerp-web
web,code,addons/web/static/src/xml/base.xml,159,Control panel toolbar,,openerp-web
web,code,addons/web/static/src/xml/base.xml,172,Control panel toolbar,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1611,Copied !,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,295,Copied !,,openerp-web
web,code,addons/web/static/src/xml/base.xml,895,Copy Text,,openerp-web
web,code,addons/web/static/src/xml/base.xml,900,Copy Text,,openerp-web
web,code,addons/web/static/src/xml/crash_manager.xml,12,Copy the full error to clipboard,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1643,Copy to Clipboard,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1649,Copy to Clipboard,,openerp-web
web,code,addons/web/static/src/js/core/ajax.js,313,Could not connect to the server,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1848,Could not display the selected image.,,openerp-web
web,code,addons/web/static/src/js/fields/signature.js,223,Could not display the selected image.,,openerp-web
web,code,addons/web/static/src/js/core/utils.js,709,Could not serialize XML,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,696,"Could not set the cover image: incorrect field (""%s"") is provided in the view.",,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_view.js,45,Count,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_view.js,47,Count,,openerp-web
web,code,addons/web/static/src/js/views/pivot/pivot_view.js,50,Count,,openerp-web
web,code,addons/web/static/src/js/views/pivot/pivot_view.js,62,Count,,openerp-web
web,code,addons/web/static/src/xml/base.xml,424,Count,,openerp-web
web,code,addons/web/static/src/xml/base.xml,471,Count,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,47,Create,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,284,Create,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_quick_create.js,45,Create,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_controller.js,460,Create,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,442,Create,,openerp-web
web,code,addons/web/static/src/xml/base.xml,274,Create,,openerp-web
web,code,addons/web/static/src/xml/base.xml,319,Create,,openerp-web
